PU,Species,Genus,NRRL,CBS,Other,Hittinger,Cellobiose,Citrate,D-Glucosamine,Fructose,Galactose,Glycerol,L-Arabinose,L-Sorbose,Lactose,Maltose,Mannose,myo-Inositol,Rhamnose,Xylose,Raffinose,Sucrose,DL-Lactate
41842,Candida saopaulonensis,Candida,NRRL Y-27815, CBS 10001,U76201,NA,0,0.060600658,0,0.628471237,0.209696061,0,0,0.289586031,0,0.520815142,0.721819786,0,0.101839895,0.269053151,0,0.817833591,0
41843,Candida ruelliae,Candida,NRRL Y-48703, CBS 10815,AY695398,NA,0,0.412076182,0,0.73435792,0.30312191,0,0,0.447901301,0,0.453712214,1.216195735,0,0.362776928,0.280138688,0,0.321093124,0
41844,Candida rancensis,Candida,NRRL Y-48759, CBS 8174,NA,NA,0.363647957,0,0,0.56293594,0,0.428554767,0,0.538408813,0,0.255387188,0.94987798,0,0.223932392,0.113067457,0,0,0
41845,Candida psychrophila,Candida,NRRL Y-17665, CBS 5956,AJ508580,NA,0.079595153,0.134710165,0,1.199971117,0.186687087,0.309527615,0.111981765,0,0.082738701,0.795995416,1.353636687,0,0,0,0.508982009,0.896454141,0
41846,Candida picinguabensis,Candida,NRRL Y-27814, CBS 9999,NA,NA,0,0.037922194,0,NA,0,0,0,0.061264461,0,0.627532899,0.31860348,NA,0.028392793,0.054702238,0,0.718318257,0
41847,Candida ortonii,Candida,NRRL Y-48038, CBS 8843,AY566407,NA,0,0,0.157703417,0.243018186,0.625307029,0.737307372,0,0,0.559702206,0.511153703,0.801103101,0.336647673,0,0.107445456,0.652160374,0.783725595,NA
41848,Candida fructus,Candida,NRRL Y-17088, CBS 6381,NA,NA,0,0.124056996,0,0.406022131,0,0.211346948,0,0,0,0.360671107,0.302168472,0,0.045042886,0.090994442,0,0.134492825,0
41849,Candida morakotiae,Candida,NRRL Y-48708,NA,NA,NA,0,0,0,0.447411088,0.494189666,0,0,0,0,0.288572934,0.2851003,0,0.051504246,0.267611308,0,0.232492057,NA
41850,Candida lyxosophila,Candida,NRRL Y-17539, CBS 8194,DQ400364,NA,0.557059055,0.299566139,0.221736579,0.475661083,0.826032109,0,0,0,0,0.704398102,0.476533432,0,0.247912376,0.574432095,0,0.525308459,0
41851,Candida krabiensis,Candida,NRRL Y-27965,NA,NA,NA,0,0.849398239,0,1.037192688,0,0.611401276,0,0,0,0,1.482326411,0,0.018109209,0.232677834,0,0.335196578,0.341707815
41853,Candida heliconiae,Candida,NRRL Y-27813, CBS 10000,NA,NA,0.482911557,0.194853411,0,0.447762247,0.320463372,0,0,0.152358452,0,0.266690089,0.926940909,0,0.106222211,0.183997904,0,0.120179695,0
41854,Candida aechmeae ,Candida,NRRL Y-48456, CBS 10831,NA,NA,0.317326833,0.119215275,0,0.397342432,0.368599115,0.177763578,0.330657834,0.256805319,0,0.389586527,0.930079652,0,0.018394255,0.35203139,0,0.315500661,0
41855,Candida ascalaphidarum,Candida,NRRL Y-27908, CBS 10156,NA,NA,0.5322978,0.327150532,0,0,0.785330135,0.378889249,0,0,0,0.697798663,0,0,0,0,0,0.453240232,0
41856,Candida bentonensis,Candida,NRRL YB-2364, CBS 9994,AY520294,NA,0.871000283,0.216615982,0.369061309,1.756282995,0,0.701660951,0,1.891174323,0,0.757806145,1.927918339,1.08734726,0.194521103,1.405346792,0,0.768357326,0
41857,Candida chrysomelidarum,Candida,NRRL Y-27749 , CBS 9904,NA,NA,0.126271955,0,0.036916974,0.313119274,0,0.042834273,0,0.296025815,0,0,0.402816634,0,0.022839345,0.26904888,0,0.23068441,0
41858,Candida endomychidarum,Candida,NRRL Y-27708, CBS 9881,NA,NA,0.31228105,0,0,0.295373795,0.411917639,0.135213575,0,0,0,0.540945469,0.397630299,NA,0.209577164,0.176499366,0,0.383344399,0
41859,Candida friederichii,Candida,NRRL Y-17653, CBS 4114,U45820,NA,0.40209511,0.202438013,0,0.459287564,1.299985034,0.749376862,0.33352192,0.271912388,0,0.322567,0.812817486,NA,0.004798243,0.646151463,0.723613892,0.735905786,0.084711267
41860,Candida galacta ,Candida,NRRL Y-17645, CBS 6939,DQ988046,NA,0,0.036468628,0,0,NA,0,0,0,0,0,0.398334683,0,0,6.226057183,0,0,0
41861,Candida gelsemii,Candida,NRRL Y-48212, CBS 10509,DQ40445,NA,0.270367274,0.274421025,NA,0.479596635,0,0.165004823,0,0,0,0.314536602,0.495785909,0,NA,0.838170063,0,0.253531971,0
41862,Candida golubevii,Candida,NRRL Y-48707, CBS 11362,NA,NA,0.362577715,NA,0.025121344,0,1.908486928,0.230334063,0.017628521,0.226374007,NA,0.266738393,0.88251856,0.107024248,0.001531493,0.290384362,0.699727639,1.012688703,NA
41863,Candida gorgasii,Candida,NRRL Y-27707, CBS 9880,EU284103,NA,0.520531983,0.508534841,0,0.760618474,0.594901027,0.508955564,0.250510123,0,0,0.611081536,0.825927035,0,0.431890134,0.40735646,0,0.339567955,0
41864,Candida hainanensis,Candida,NRRL Y-48715, CBS 10696,AF514293,NA,0.16325001,0.297931122,0,0.678938845,0,0.184058932,0,0,0,0.237124476,0.916746179,0,0.039024178,0.063723994,0,0.19825257,0
Add,Candida carpophila,Candida,NRRL Y-17857,CBS 7921,NA,yHDO571,0.146016467,0,0,0.882007667,0.708572768,0.10973083,0.116390011,0,0,0.533709866,0.908913561,NA,0,0.31497207,0.463028993,0.79602527,0
38668,Candida sp. ,Candida,NA,,UFMG-CM-Y605,yHDO569,0,0.519268064,0,0.655466197,0.618873014,0,0,0,0,0.595058481,1.016940078,0,0,0,0.799160336,1.19605284,0
37238,Candida coleopterum,Candida,NA,CBS 14180,NA,NA,0,0,0,0.527963614,NA,0.251625827,0,NA,0,0,0.816185172,0.092988355,0,0,0.331642368,0.569767578,0
38651,Candida kantuleensis,Candida,NA,CBS 15219,NA,NA,0,0,0,0.561692663,0.431539066,0,0,0,0,0.29944085,0.864154897,0,0,0.228124295,0.392297859,0.814022049,0
37240,Candida margitis,Candida,NA,CBS 14175,NA,NA,0,0.221555535,0,0.532089703,0.474543902,0.252408138,0.207376295,0.193960135,0,0.381219784,0.644691705,0,0,0.343617268,0.349369974,0.744519593,0
37254,Candida parachauliodis,Candida,NA,CBS 13928,NA,NA,0,0,0,0.509252484,0.488811592,0.139102737,0.04279163,0.274223955,0,0.418189186,0.843366355,0,0,0,0.578886238,0.775417178,0
37250,Candida pseudoviswanathii,Candida,NA,CBS 13916,NA,NA,0.118575779,0.158765521,0,0.539388279,0.202084653,0.144543369,0,0,0,0.320273933,0.55522608,0,0,0.225773137,0.383939831,0.54207137,0
34998,Cephaloascus albidus,Cephaloascus,NRRL Y-7343, CBS 389.77,NA,NA,0,0,0,0.311991989,0.593485321,0.23899976,0.368091609,0,0,0,1.020890595,0,0.05719129,0.361234771,0.093010839,0.282325522,0.376401407
34999,Cephaloascus fragrans,Cephaloascus,NRRL Y-6742, CBS 121.29,NA,NA,0,0.150559305,0,0.386338092,0.869081176,0.568636734,0.336440079,0,NA,0,0,NA,0,0.887095561,0,0,0.487373008
26142,Citeromyces matritensis,Citeromyces,NRRL Y-2407, CBS 2764,NA,NA,0,0,0.14484929,0.550596285,NA,0.255637994,NA,0.207790046,0,0.209118982,0.466457999,0,0.041286796,NA,0.238801971,0.779254018,0
34950,Citeromyces hawaiiensis,Citeromyces,NRRL Y-11581, CBS 12303,NA,NA,0,0,0,0.52077119,0,0,0,0.238550594,0,0.475354409,0.45062666,0,NA,0,0.322628906,0.882669355,0
34952,Citeromyces siamensis,Citeromyces,NRRL Y-27975, CBS 9153,NA,NA,0,NA,NA,0.201351459,0,NA,NA,0,0,0.257588775,0.263438129,0,0,0.010201287,0.080531534,0.490352378,0
37249,Citeromyces nyonsensis,Citeromyces,NA,CBS 12700,NA,NA,0,0,0,0.439214401,0,0.282038368,0,NA,0,0.48412335,1.055481104,0,0,0,0.288258193,0.229440413,0
34658,Clavispora lusitaniae,Clavispora,NRRL Y-11827, CBS 6936,NA,NA,0.406394954,0.130979892,0,0.21108233,0.369477976,0.338109458,0,0.308676618,0,0.432178255,0.278437047,0,0.184104402,0.200852183,0,0.304208349,0.045510943
35334,Clavispora opuntiae ,Clavispora,NRRL Y-11820, CBS 7068,NA,NA,0.294218021,0.170355953,0,0.363622007,0.581199259,0.332411379,0,0,0,0.498853231,0.385988098,0,0.141853396,0.296939182,0,0.609671336,0.063043033
38066,Clavispora reshetovae,Clavispora,NA,CBS 11556 , FN428961,NA,0.224415896,0.182776288,0,0.407899095,0.269018056,0,0,0.167412752,0,0.492384231,0.992256655,0,0.112787836,0.414690175,0,0.534065687,0
34966,Cyberlindnera sargentensis,Cyberlindnera,NRRL YB-4139 , CBS 6342,NA,NA,0.256820436,0,0,0.290756945,0.055938492,0.46268375,0,0,0.148389801,0.097900411,0.265132097,0,0.188447424,0.274885014,0,0.165539538,0.287229069
34978,Cyberlindnera mrakii,Cyberlindnera,NRRL Y-1364 , CBS 1707,NA,NA,0.222297039,0,0.194777679,0.483483642,0,0.460006328,0,0.104443486,0,0.126717558,0.927798864,0,0.070683305,0.173722652,0,0.080987919,0
34979,Cyberlindnera misumaiensis,Cyberlindnera,NRRL Y-17389, CBS 8062,NA,NA,0.56725081,0.193971098,0,0.53231716,0,0.739510396,0.196449953,0.225947306,0,0,0.302452005,0,0.045255537,0.330916562,0,0.159759311,0.202004081
34980,Cyberlindnera lachancei,Cyberlindnera,NRRL Y-27008 , CBS 8557,NA,NA,0.070874325,0.166893206,0.114704242,0.533263109,0,0.553568468,0,0,0,0,0.871354384,0,0.299719642,0.301192625,0.340553181,0.583813339,NA
34981,Cyberlindnera euphorbiae,Cyberlindnera,NRRL Y-17232, CBS 8033,NA,NA,0.216871133,0.185609858,0,0.344414066,0,0.440122964,0,0,0,0.26144431,0.321018503,0,0.253121942,0.179648362,0,0.211012597,NA
35324,Cyberlindnera subsufficiens,Cyberlindnera,NRRL YB-1657, CBS 5763,NA,NA,0.254493773,0,0.122956882,0.428679459,0,0.46970069,0,0,0,0,0.505917927,0,0.012729574,0.163238295,0,0,0
35325,Cyberlindnera petersonii,Cyberlindnera,NRRL YB-3808 , CBS 5555,NA,NA,0.261962735,0.170258795,0.153029836,0.362179557,0,0.512938871,0,0,0,0.537096084,0.471857039,0,0.243165068,0.222794843,0.396024079,1.270591588,0
35336,Cyberlindnera jadinii,Cyberlindnera,NRRL Y-1542, CBS 1600,NA,NA,0.28023436,0.152913692,0,0.366755418,0,0.208579534,0,0,0,0.243649567,0.224626916,0,0.127608767,0.152881625,0.659610856,1.033939799,0
35337,Cyberlindnera mississippiensis,Cyberlindnera,NRRL YB-1294 , CBS 7023,NA,NA,0.370906544,0.289160357,0,0.533703628,0,0.26061026,0.358183637,0,0,0.299642377,0.562707139,0,0.270878122,0.351994582,0,0.199129766,0
35686,Cyberlindnera saturnus,Cyberlindnera,NRRL Y-17396, CBS 254,NA,NA,0.365049456,0,0,0.075483219,0,0.622916011,0,0,0,0,0.46971464,0.225092302,0.084623261,0,0.436478849,0.783356061,0.016637359
35687,Cyberlindnera suaveolens,Cyberlindnera,NRRL Y-17391, CBS 255,NA,NA,0.594157315,0,0.040365464,0.362708943,0,0.492668702,0,0,0,0,1.003868842,0,0.024706251,0.311985853,0.446207931,0.467850294,0
35688,Cyberlindnera xylosilytica,Cyberlindnera,NRRL YB-2097, CBS 13984,NA,NA,0.238223606,0.181147236,0,0.523313534,0,0.451264739,0,0,0.072953018,0.331005177,0.593716535,0,0.343963962,0.384959886,0.106880673,0.559399219,0
35698,Cyberlindnera meyerae,Cyberlindnera,NRRL Y-17236, CBS 7076,NA,NA,0.406417667,0.398632877,0,1.111146042,0,0.479024325,0,0,0,0.286340644,0.703467959,0,0.267693851,0.397146091,0,0.172032584,0
35699,Cyberlindnera maclurae,Cyberlindnera,NRRL Y-5377 , CBS 8671,NA,NA,0.271903733,0.1497791,0,0.39838878,0,0.541431908,0,0,0,0.229509622,0.930746112,0,0.063565788,0.063265485,0.193002339,0.427234221,0
35700,Cyberlindnera japonica,Cyberlindnera,NRRL YB-2750 , CBS 7209,NA,NA,0.291107525,0.24405412,0,0.302160113,0,0.215332735,0,0,0,0.222082837,0.749499918,0,0.130706863,0.173610101,0,0.16835931,0
35701,Cyberlindnera fabianii,Cyberlindnera,NRRL Y-1871, CBS 5640,NA,NA,0.231185739,0.32905451,0.195039763,0.328352145,0,0.457691771,0,0,0,0.216754041,0.427874357,0.225251224,0.072258654,0.211013738,0.137146782,0.845613991,0
35702,Cyberlindnera amylophila,Cyberlindnera,NRRL YB-1287 , CBS 7020,NA,NA,0.351380638,0.189197512,NA,0.436279233,0,0.55881679,0.193467972,0,0,0.372646856,0.711558833,0,0.024617783,0.302626866,0,0.350746472,0
35703,Cyberlindnera americana,Cyberlindnera,NRRL Y-2156, CBS 5644,NA,NA,0.577082737,0.542659231,0.266401254,0.523562059,0,0.658618908,0,0,0,0.57201,0.518265648,0.406117716,0.544221879,0.695865397,0,0.28521066,NA
37872,Cyberlindnera euphorbiiphila,Cyberlindnera,NRRL Y-12742, CBS 8083,NA,NA,0.251419362,0.136196863,0,0.286756173,0,0.322620749,0.185594492,0,0,0.255489295,0.505682207,0.152226325,0.166057709,0.295428995,0,0.137995773,0
38067,Cyberlindnera bimundalis,Cyberlindnera,NRRL Y-5343 , CBS 5642 ,NA,NA,0.535565193,0.213181442,0,0.504444896,0,0.529507466,0.130087209,0,0,0.53413945,0.447251358,0,0.354795777,0.479098127,0,0.337219391,0
38068,Cyberlindnera samutprakarnensis,Cyberlindnera,NA,CBS 12528 , AB598079,NA,0,0.188026525,0,0.356331681,0,0.348642585,0,0,0,0.224603035,0.314381444,0,0.131723468,0.136932949,0.405528914,0.893105407,0
38345,Cyberlindnera veronae,Cyberlindnera,NRRL Y-7818, CBS 6591,NA,NA,0.339572055,0.334337776,0,0.668471821,0,0.850537882,0,0,0,0.408655053,0.62728061,0,0,0.443103895,0,0.585923281,0
38346,Cyberlindnera rhodanensis,Cyberlindnera,NRRL Y-7854 , CBS 5518,U73576,NA,0.387869856,0.184475435,0,0.369917294,0,0.383759752,0.358861144,0,0,0.361190241,1.010887734,0,0.035334829,0.38094752,0,0.594404524,0
37227,Cyberlindnera xishuangbannaensis,Cyberlindnera,NA,CBS 14692,NA,NA,0,0.172414453,0,0.612906623,0,0,0,0,NA,0,0.943069404,0,0,0,0.602175524,0.944636347,0
34717,Cyniclomyces guttulatus  ,Cyniclomyces,NRRL Y-1756 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34972,Danielozyma litseae ,Danielozyma,NRRL YB-3246, CBS 8799,NA,NA,0.245446438,0.295859312,0,1.145779483,0.359377604,0.201394176,0,0,0,0.462077924,0.918451114,0,0.060119061,0.311775612,0.182375602,0.388615987,0
34973,Danielozyma ontarioensis,Danielozyma,NRRL YB-1246, CBS 8502,NA,NA,0,0.177077713,0,0.172282362,0,0,0,0,0.05547051,0.188350145,0,0,0,0.108276021,0,0.183442514,0
34974,Deakozyma indianensis,Deakozyma,NRRL YB-1937, CBS 12903,NA,NA,0,0,0.564740427,1.188947543,0,0,0,0.441096779,0,0.923129977,0.967271187,0.626854866,0.134216555,0.610861407,0,0.588451624,0
34659,Debaryomyces hansenii,Debaryomyces,NRRL Y-7426, CBS 767,NA,NA,0.416637963,0.618910684,NA,0.675938009,0.724051567,NA,0.346627196,0.557274816,0.432454254,0.718336387,0.677947672,0,0.225484945,0.53191765,0.52421394,0.725927095,0
37873,Debaryomyces udenii,Debaryomyces,NRRL Y-17354, CBS 7056,NA,NA,0.192118445,0.256749952,0,0.633619009,0.637695657,0.530675451,0,0,0,0.755970674,0.602111439,0,0.123701741,0.434430101,0.355084113,0.543493553,0
38344,Debaryomyces singareniensis,Debaryomyces,NA, CBS 10405,U40100,NA,0,0.172531459,0.123299652,0.294805687,0.471869476,0.169412827,0,0.14094911,0.116253905,0.147607062,0.986467771,0.084789748,0.113126029,0.181464393,0,0.132863243,0
41678,Debaryomyces prosopidis,Debaryomyces,NRRL Y-27369, CBS 8450,NA,NA,0,0.225165788,NA,0.460792909,0.652689086,0.386150067,0.202609975,0.092457517,0,0.569457462,0.508593999,0,0.02850555,0.370437401,0,0.609922006,0
41693,Debaryomyces nepalensis,Debaryomyces,NRRL Y-7108, CBS 5921,NA,NA,0.3647272,0.186473266,0,0.858785338,0.975158443,0.172811633,0.148046021,0.512306618,0,0.710778778,0.789311028,0,0.026731964,0.580325313,0.954667691,0.932926112,0
41713,Debaryomyces maramus,Debaryomyces,NRRL Y-2171, CBS 1958,NA,NA,0.199184216,0.125684047,0,0.399775984,0.342959327,0,0,0,0,0.492351567,0.36435147,0,NA,0.164814714,0.494279994,1.318876408,0
41824,Debaryomyces subglobosus,Debaryomyces,NRRL Y-6666, CBS 792,NA,NA,0.421459025,0,0,0.632409246,0.480265097,0.208948577,0,0,0.32796186,2.299444404,0.527193724,0,0.307113934,0.240921459,0.373138234,0.740311624,0
41825,Debaryomyces robertsiae,Debaryomyces,NRRL Y-6670, CBS 2934,NA,NA,0,0,0,0,0.231596531,0.245863289,0,0.124816702,0,0.67642827,0,0,0.20247036,0.13409882,0.246604633,0.689103087,NA
41829,Debaryomyces fabryi,Debaryomyces,NRRL Y-17914, CBS 789,NA,NA,0.313860998,0.360782443,0,0.75761549,0.337029359,0.370595417,0.27234365,0.395672474,0,0.479896855,0.6842381,0,0.205807862,0.41348061,0.413838381,0.846981563,0
41841,Debaryomyces coudertii,Debaryomyces,NRRL Y-7425, CBS 5167,NA,NA,0,0,0,0.933804902,1.057901716,0,0,NA,0,0,0,NA,0,0,0,0,0
34975,Dekkera bruxellensis,Dekkera,NRRL Y-12961, CBS 74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34976,Dekkera anomala,Dekkera,NRRL Y-17522, CBS 8139,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.323688083,0.756668209,NA,NA,NA,NA,0.77940949,0
34660,Diddensiella caesifluorescens      ,Diddensiella,NRRL Y-48781, CBS 12613,NA,NA,0.225156841,0,0,0.212586302,0.658657825,0,0,0,0,0.581612626,0.941275365,0,0.364681642,0.32562117,0.159174709,0.685197611,0
35322,Diddensiella transvaalensis ,Diddensiella,NRRL Y-27140, CBS 6663,NA,NA,1.215054994,0.383963211,0.781264076,0,1.028237526,1.125627249,0.776603183,0.537188668,0,0.603446295,0,0,0,0,1.127189281,1.139242096,0.395257824
35323,Diddensiella santjacobensis,Diddensiella,NRRL Y-17667, CBS 8183,NA,NA,1.824068897,0,0,0.72369521,1.014515111,0,0,0.874261318,0,1.198279673,0,0,0.624729758,0.989921605,0.809429894,1.147506275,0.520162316
34750,Dipodascopsis anomala ,Dipodascopsis,NRRL Y-7931, CBS 6740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34751,Dipodascopsis tothii ,Dipodascopsis,NRRL Y-12690, CBS 759.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34752,Dipodascopsis uninucleata var. uninucleata,Dipodascopsis,NRRL Y-17583 , CBS 190.37.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34753,Dipodascopsis uninucleata var. wickerhamii ,Dipodascopsis,NRRL Y-2181 , CBS 741.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34661,Dipodascus albidus,Dipodascus,NRRL Y-12859, CBS 766.85,NA,NA,0,0,0,1.223316575,0.331622368,0.871567538,0,0.363425845,0,0,0,0,0.032093602,1.644636289,0,0,0
37874,Dipodascus aggregatus,Dipodascus,NRRL Y-17564, CBS 175.53,NA,NA,0,0,0,1.026846949,0.743243063,1.664879317,0,0.515042485,0,0,0,0,0.099147083,1.504427115,0,0,0
38342,Dipodascus macrosporus,Dipodascus,NRRL Y-17586, CBS 259.82,EU186073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38343,Dipodascus australiensis,Dipodascus,NRRL Y-17565, CBS 625.74,U40121,NA,0,NA,0,0.604836874,0.46847537,1.828002015,0,0.115460585,0,0,0.609346965,0,0.003842336,0.940962261,0,0,0.149164856
41822,Dipodascus geniculatus,Dipodascus,NRRL Y-17628, CBS 184.8,NA,NA,0,0.129316934,0,0.50533547,0,0.351149663,0,0,0,0,0.459821802,0,0,0,0.290205395,1.297295865,0
41823,Dipodascus armillariae,Dipodascus,NRRL Y-17580, CBS 817.71,NA,NA,0.803222533,0,0,0.282558258,0.276381054,1.16540208,0,0,0,0,1.201370459,NA,0.006950481,0.329232215,0,0,0
26055,Diutina siamensis,Diutina,NA,CBS 13388 ,NA,NA,0,0,0,0.738015537,1.054816135,0,0,0,0,0.756413359,0.962422402,0,0.196616256,0.083133533,0,0,0
38069,Diutina neorugosa,Diutina,NA,CBS 12627 ,NA,NA,0,0,0,0,0.992651033,0,0,0,NA,0,1.055065713,0,0,0.883059157,0,0.770298975,NA
38070,Diutina ranongensis,Diutina,NA,CBS 10861 , AB334212,NA,0,0,0,0.331907087,0.301304034,0,0,0,0,0.596152233,0.662534891,0,0.154302727,0.203001414,0,0,0
38071,Diutina scorzettiae,Diutina,NRRL Y-27665, CBS 10107 ,NA,NA,0.642298607,NA,0,0.597336394,1.071432727,0.200875629,0,0,0.225445387,0.857908804,0.905535872,0,0.053155878,0.309182891,0,0,NA
34702,Eremothecium gossypii,Eremothecium,NRRL Y-1056, CBS 109.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34703,Eremothecium sinecaudum  ,Eremothecium,NRRL Y-17231 , CBS 8199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34714,Eremothecium cymbalariae,Eremothecium,NRRL Y-17582A, CBS 270.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34715,Eremothecium coryli,Eremothecium,NRRL Y-12970 , CBS 2608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34716,Eremothecium ashbyi  ,Eremothecium,NRRL Y-1360, CBS 106.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26130,Galactomyces reessii,Galactomyces,NRRL Y-17566, CBS 179.6,NA,NA,0,0,0,0.269985979,0.211265985,0.91019957,NA,0,0,0,0.607212794,0,0.111923172,0.54493171,0,0,0.272088745
26204,Galactomyces citri-aurantii,Galactomyces,NRRL Y-17913, CBS 175.89,NA,NA,0,0.148420608,0,0.368670928,0.549438283,1.159435394,0,0.145491907,0,0,0.385397714,0,0.022416204,0.346031893,0,0,0
34662,Galactomyces geotrichum,Galactomyces,NRRL Y-17569, CBS 772.71,NA,NA,0,0,0,0.697357504,0.178827598,1.035621369,0,0,0,0,1.082238614,0,0.603498064,1.137277025,0,0,0
40929,Galactomyces pseudocandidus,Galactomyces,NA, CBS 820.71 ,NA,NA,0,0,0,0.340881355,0.533146119,1.069797293,0,0,0,0,0.617231523,NA,0.052958777,0.670030771,0,0,0
26072,Geotrichum klebahnii,Geotrichum,NRRL Y-17568, CBS 179.3,NBRC 107661,NA,0,0,NA,0,0,4.073705352,0,0,0,0,0,0,0,1.46300705,0,0,0
34738,Geotrichum candidum,Geotrichum,NA, CBS 178.71,NA,NA,0,0,0,0.344606096,0.336218602,0.879856002,0,0,0,0,0.834444623,0,0.033842084,0.283676533,0,0.071578898,0
37875,Geotrichum carabidarum,Geotrichum,NRRL Y-27727, CBS 9891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37876,Geotrichum fermentans,Geotrichum,NRRL Y-1492, CBS 439.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38073,Geotrichum europaeum,Geotrichum,NA,CBS 866.68 , JN974275,NA,0,NA,NA,0.370222179,0.218846898,0.776946163,0,0,0,0,0.663616772,0,0.100184077,0.543619936,0,0,0
38338,Geotrichum restrictum,Geotrichum,NA, CBS 111234,EF550267,NA,0,NA,0,0.571086446,0.412705421,1.361225336,0,0.243365365,0,0,0.942464074,NA,0.044426565,0.826899871,0,0.206524183,0
38339,Geotrichum phurueaensis,Geotrichum,NA, CBS 11418 ,NA,NA,0,0,NA,0.194144985,0.237533226,0.922710574,0,0,0,0,0.387698813,0,0.030334016,0.133508433,0,0,0
38340,Geotrichum ghanensis,Geotrichum,NA, CBS 11010 ,AB498990,NA,0.417313726,0.357280185,0,0.770108525,0.70771995,0.988180152,0,0,0,0,0,0.174408511,0.069520839,0.738341951,0,0,0.087035298
38341,Geotrichum bryndzae,Geotrichum,NA, CBS 11176 ,DQ466527,NA,0,0,0,0.314818809,0.681073873,0.714305192,0,NA,0,0,0.693741709,NA,0.009385797,0.689483943,0,0,0
40915,Geotrichum siamensis,Geotrichum,NA, CBS 10929 ,NA,NA,NA,NA,1.320226482,0,NA,1.118921729,NA,NA,NA,NA,0.415503525,NA,NA,0.960742611,NA,1.284612331,0
40916,Geotrichum fermentans,Geotrichum,NRRL Y-1492, CBS 439.83 ,NA,NA,0,0,0,0,0,0.289265722,0,0,0,0,0,0,0.109723647,0.24844505,0,0,0
40917,Geotrichum citri-aurantii,Geotrichum,NA, CBS 176.89,NA,NA,0,0,0,0.560066291,1.190554777,1.214684124,0,0,0,0,1.022068192,0,0.215603666,0.728948366,0,0,0
41820,Geotrichum histeridarum,Geotrichum,NRRL Y-27729, CBS 9892,NA,NA,0,0.190468769,0,0.128929259,0,0.428015759,0,0.103896719,0,0,0.521089039,0,0,0.169738794,0,0,0
41821,Geotrichum cucujoidarum,Geotrichum,NRRL Y-27731, CBS 9893,NA,NA,0.170596804,0,0,0,0.881920532,0.769447259,0,0,0,0,0.484405976,0,0,0.304618045,0,0,0
35691,Groenewaldozyma salmanticensis,Groenewaldozyma,NRRL Y-17090, CBS 5121,ZIM 2603,NA,0,0,0.268965045,0,0.655348424,0,0,1.017921827,0,0.903399869,0.302129416,0,0.169638157,0.413709291,0.717943132,0.755023086,0.258012853
34704,Hagleromyces aurorensis,Hagleromyces,NA, CBS 13264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34704,Hagleromyces aurorensis,Hagleromyces,NA,CBS 13264,UFMG-CM Y311,yHDO579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26147,Hanseniaspora vineae ,Hanseniaspora,NRRL Y-17529, CBS 2171,NA,NA,0.095625817,0,0,0.252579709,NA,0,0,NA,NA,0.06868993,0.145732932,NA,NA,0.130797612,0,0,0
